what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1394818828481
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1394818828482
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1394818828482
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1394818828483
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1394818828483
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1394818828483
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1394818828484
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1394818828484
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1394818828486
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1394818828486
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1394818828486
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1394818828487
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1394818828487
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1394818828487
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1394818828488
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1394818828488
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1394818828488
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1394818828489
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1394818828489
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1394818828489
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1394818828490
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1394818828491
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1394818828491
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1394818828491
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1394818828492
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1394818828492
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1394818828493
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1394818828494
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1394818828494
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1394818828495
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1394818828495
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1394818828496
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1394818828496
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1394818828497
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1394818828497
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1394818828498
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1394818828498
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1394818828498
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1394818828499
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1394818828499
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1394818828500
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1394818828500
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1394818828500
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1394818828501
os,sysinfo,,,"win32",1394818828503
arch,sysinfo,,,"x86_64",1394818828503
ws,sysinfo,,,"win32",1394818828503
locale,sysinfo,,,"pt_BR",1394818828503
processors,sysinfo,,,"4",1394818828503
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1394818828503
java.runtime.version,sysinfo,,,"1.7.0_51-b13",1394818828503
java.specification.name,sysinfo,,,"Java Platform API Specification",1394818828503
java.specification.vendor,sysinfo,,,"Oracle Corporation",1394818828503
java.specification.version,sysinfo,,,"1.7",1394818828503
java.vendor,sysinfo,,,"Oracle Corporation",1394818828503
java.version,sysinfo,,,"1.7.0_51",1394818828503
java.vm.info,sysinfo,,,"mixed mode",1394818828503
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1394818828503
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1394818828503
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1394818828503
java.vm.specification.version,sysinfo,,,"1.7",1394818828503
java.vm.vendor,sysinfo,,,"Oracle Corporation",1394818828503
java.vm.version,sysinfo,,,"24.51-b03",1394818828503
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1394818828506
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1394818828657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818834823
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1394818864469
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1394818865828
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1394818865850
started,bundle,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse",1394818865859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818865904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1394818865911
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1394818866203
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1394818870190
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1394818870191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818870250
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1394818879922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818880212
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1394818880216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1394818880216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818888749
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818895902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1394818895909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818904201
error,log,,,"Internal Error",1394818908966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818912796
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1394818912800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1394818912800
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1394818918330
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394818918487
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394818918517
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1394818919258
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1394818919259
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1394818919271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818919392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818919396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818919594
error,log,,,"DDE command [DocOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\Modelo NuapaTex_Univas\\out\\Principal.pdf"")][FileOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\Modelo NuapaTex_Univas\\out\\Principal.pdf"")] failed! (server: acroview, topic: control)",1394818920339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818924545
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394818926157
started,bundle,de.vonloesch.pdf4Eclipse,1.1.0.201204091136,"de.vonloesch.pdf4Eclipse",1394818929365
opened,editor,de.vonloesch.pdf4Eclipse,1.1.0.201204091136,"de.vonloesch.pdf4eclipse.editors.PDFEditor",1394818933360
activated,editor,de.vonloesch.pdf4Eclipse,1.1.0.201204091136,"de.vonloesch.pdf4eclipse.editors.PDFEditor",1394818933443
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1394818935482
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1394818935498
activated,editor,de.vonloesch.pdf4Eclipse,1.1.0.201204091136,"de.vonloesch.pdf4eclipse.editors.PDFEditor",1394818937108
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394818939592
activated,editor,de.vonloesch.pdf4Eclipse,1.1.0.201204091136,"de.vonloesch.pdf4eclipse.editors.PDFEditor",1394818941167
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394818941264
closed,editor,de.vonloesch.pdf4Eclipse,1.1.0.201204091136,"de.vonloesch.pdf4eclipse.editors.PDFEditor",1394818941265
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394818942909
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394818943112
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394818943161
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394818943252
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1394818944938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818945007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818945013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818945147
error,log,,,"DDE command [DocOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\TCC Tex_Univas\\out\\Principal.pdf"")][FileOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\TCC Tex_Univas\\out\\Principal.pdf"")] failed! (server: acroview, topic: control)",1394818945967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818949400
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394818955811
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394818963022
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1394818968765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818970268
closed,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394818973586
error,log,,,"Internal Error",1394818973601
error,log,,,"Problems encountered while deleting resources.",1394818973602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818977241
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1394818977248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1394818977248
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1394818982190
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394818985578
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394818987414
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394818987436
closed,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394818987436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818994357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394818996339
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1394818996342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1394818996342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394819011711
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394819027043
