what,kind,bundleId,bundleVersion,description,time
error,log,,,"DDE command [DocOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\TCC NUAPA LATEX\\out\\Principal.pdf"")][FileOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\TCC NUAPA LATEX\\out\\Principal.pdf"")] failed! (server: acroview, topic: control)",1394819728744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394819731986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1394819744577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394819755990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394819755994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394819756161
error,log,,,"DDE command [DocOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\TCC NUAPA LATEX\\out\\Principal.pdf"")][FileOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\TCC NUAPA LATEX\\out\\Principal.pdf"")] failed! (server: acroview, topic: control)",1394819756945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394819760832
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394819990525
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394819991459
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394819991477
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394819993371
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394819993661
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394819993686
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394819995205
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394819995438
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394819995471
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394819996268
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394819996505
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394819996526
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394819997372
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394819997605
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394819997624
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394820002812
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820004252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820005403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820172859
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394820173971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820182991
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820223612
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820223628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820223698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1394820223719
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394820225563
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820226873
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1394820228109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820228112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820244188
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1394820250036
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1394820250063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820254377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820256035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820256062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820262040
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820263225
closed,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1394820263230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1394820279421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820280286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820282123
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1394820285580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820285585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820291795
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1394820297181
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1394820297203
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820304935
closed,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProgressView",1394820304941
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820305098
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820315619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820358443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820404267
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820411145
closed,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820411146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820411642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820440918
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394820446567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820447699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820453906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1394820453910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820454343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820456818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820456836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820464662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820468335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820468340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820468490
error,log,,,"DDE command [DocOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\TCC NUAPA LATEX\\out\\Principal.pdf"")][FileOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\TCC NUAPA LATEX\\out\\Principal.pdf"")] failed! (server: acroview, topic: control)",1394820469473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820470396
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820472313
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394820474903
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820475097
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820475123
error,log,,,"DDE command [DocOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\Provas\\document.pdf"")][FileOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\Provas\\document.pdf"")] failed! (server: acroview, topic: control)",1394820478705
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1394820482198
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1394820482942
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1394820483146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820483149
error,log,,,"DDE command [DocOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\Provas\\document.pdf"")][FileOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\Provas\\document.pdf"")] failed! (server: acroview, topic: control)",1394820483207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820483232
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1394820483348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820483357
error,log,,,"DDE command [DocOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\Provas\\document.pdf"")][FileOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\Provas\\document.pdf"")] failed! (server: acroview, topic: control)",1394820483951
error,log,,,"DDE command [DocOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\Provas\\document.pdf"")][FileOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\Provas\\document.pdf"")] failed! (server: acroview, topic: control)",1394820484473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820484488
error,log,,,"DDE command [DocOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\Provas\\document.pdf"")][FileOpen(""C:\\Users\\Israel Cunha\\Google Drive\\TCC\\workspaceLatex\\Provas\\document.pdf"")] failed! (server: acroview, topic: control)",1394820485474
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394820488360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820494681
closed,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820495642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820495658
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1394820495669
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1394820495669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820501036
opened,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820522448
activated,editor,net.sourceforge.texlipse,1.5.0,"net.sourceforge.texlipse.TexEditor",1394820522465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820522502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820523684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820527050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820534724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820555218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820555235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820556656
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1394820558455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1394820559696
error,log,,,"Internal Error",1394820561222
error,log,,,"Problems encountered while deleting resources.",1394820561223
